474,6/6/20,ccse,NC,5922,1232,0
475,6/7/20,ccse,NC,5922,1246,0
476,6/8/20,ccse,NC,5922,1263,0
477,6/9/20,ccse,NC,5922,1299,0
478,6/10/20,ccse,NC,5922,1341,0
479,6/11/20,ccse,NC,5922,1385,0
480,6/12/20,ccse,NC,5922,1416,0
481,6/13/20,ccse,NC,5922,1464,0
482,6/14/20,ccse,NC,5922,1521,0
483,6/15/20,ccse,NC,5922,1590,0
484,6/16/20,ccse,NC,5922,1672,0
485,6/17/20,ccse,NC,5922,1722,0
486,6/18/20,ccse,NC,5922,1788,0
487,6/19/20,ccse,NC,5922,1838,0
488,6/20/20,ccse,NC,5922,1891,0
489,6/21/20,ccse,NC,5922,1962,0
490,6/22/20,ccse,NC,5922,1995,0
491,6/23/20,ccse,NC,5922,2047,0
492,6/24/20,ccse,NC,5922,2114,0
493,6/25/20,ccse,NC,5922,2192,0
494,6/26/20,ccse,NC,5922,2269,0
495,6/27/20,ccse,NC,5922,2330,0
496,6/28/20,ccse,NC,5922,2402,0
497,6/29/20,ccse,NC,5922,2466,0
498,6/30/20,ccse,NC,5922,2535,0
499,7/1/20,ccse,NC,5922,2580,0
500,7/2/20,ccse,NC,5922,2662,0
501,7/3/20,ccse,NC,5922,2752,0
502,7/4/20,ccse,NC,5922,2819,0
503,7/5/20,ccse,NC,5922,2893,0
504,7/6/20,ccse,NC,5922,2964,0
505,7/7/20,ccse,NC,5922,3038,0
506,7/8/20,ccse,NC,5922,3106,0
507,7/9/20,ccse,NC,5922,3188,0
508,7/10/20,ccse,NC,5922,3278,0
509,7/11/20,ccse,NC,5922,3371,0
510,7/12/20,ccse,NC,5922,3454,0
511,7/13/20,ccse,NC,5922,3571,0
512,7/14/20,ccse,NC,5922,3667,0
513,7/15/20,ccse,NC,5922,3752,0
514,7/16/20,ccse,NC,5922,3851,0
515,7/17/20,ccse,NC,5922,3906,0
516,7/18/20,ccse,NC,5922,4008,0
517,7/19/20,ccse,NC,5922,4090,0
518,7/20/20,ccse,NC,5922,4171,0
519,7/21/20,ccse,NC,5922,4290,0
520,7/22/20,ccse,NC,5922,4358,0
521,7/23/20,ccse,NC,5922,4466,0
522,7/24/20,ccse,NC,5922,4570,0
523,7/25/20,ccse,NC,5922,4637,0
524,7/26/20,ccse,NC,5922,4763,0
525,7/27/20,ccse,NC,5922,4880,0
526,7/28/20,ccse,NC,5922,4997,0
527,7/29/20,ccse,NC,5922,5105,0
528,7/30/20,ccse,NC,5922,5197,0
529,7/31/20,ccse,NC,5922,5276,0
530,8/1/20,ccse,NC,5922,5396,0
531,8/2/20,ccse,NC,5922,5519,0
532,8/3/20,ccse,NC,5922,5620,0
533,8/4/20,ccse,NC,5922,5750,0
534,8/5/20,ccse,NC,5922,5889,0
535,8/6/20,ccse,NC,5922,6016,0
536,8/7/20,ccse,NC,5922,6151,0
537,8/8/20,ccse,NC,5922,6275,0
538,8/9/20,ccse,NC,5922,6411,0
539,8/10/20,ccse,NC,5922,6536,0
540,8/11/20,ccse,NC,5922,6676,0
541,8/12/20,ccse,NC,5922,6817,0
542,8/13/20,ccse,NC,5922,6971,0
543,8/14/20,ccse,NC,5922,7117,0
544,8/15/20,ccse,NC,5922,7260,0
545,8/16/20,ccse,NC,5922,7380,0
546,8/17/20,ccse,NC,5922,7499,0
547,8/18/20,ccse,NC,5922,7654,0
548,8/19/20,ccse,NC,5922,7812,0
549,8/20/20,ccse,NC,5922,7967,0
550,8/21/20,ccse,NC,5922,8119,0
551,8/22/20,ccse,NC,5922,8275,0
552,8/23/20,ccse,NC,5922,8427,0
553,8/24/20,ccse,NC,5922,8605,0
554,8/25/20,ccse,NC,5922,8759,0
555,8/26/20,ccse,NC,5922,8927,0
556,8/27/20,ccse,NC,5922,9083,0
557,8/28/20,ccse,NC,5922,9195,0
558,8/29/20,ccse,NC,5922,9279,0
559,8/30/20,ccse,NC,5922,9380,0
560,8/31/20,ccse,NC,5922,9513,0
561,9/1/20,ccse,NC,5922,9606,0
562,9/2/20,ccse,NC,5922,9728,0
563,9/3/20,ccse,NC,5922,9844,0
564,9/4/20,ccse,NC,5922,9967,0
565,9/5/20,ccse,NC,5922,10102,0
566,9/6/20,ccse,NC,5922,10255,0
567,9/7/20,ccse,NC,5922,10406,0
568,9/8/20,ccse,NC,5922,10553,0
569,9/9/20,ccse,NC,5922,10704,0
570,9/10/20,ccse,NC,5922,10860,0
571,9/11/20,ccse,NC,5922,11021,0
572,9/12/20,ccse,NC,5922,11185,0
573,9/13/20,ccse,NC,5922,11353,0
574,9/14/20,ccse,NC,5922,11520,0
575,9/15/20,ccse,NC,5922,11672,0
576,9/16/20,ccse,NC,5922,11816,0
577,9/17/20,ccse,NC,5922,11948,0
578,9/18/20,ccse,NC,5922,12073,0
579,9/19/20,ccse,NC,5922,12226,0
580,9/20/20,ccse,NC,5922,12385,0
581,9/21/20,ccse,NC,5922,12535,0
582,9/22/20,ccse,NC,5922,12666,0
583,9/23/20,ccse,NC,5922,12787,0
584,9/24/20,ccse,NC,5922,12921,0
585,9/25/20,ccse,NC,5922,13045,0
586,9/26/20,ccse,NC,5922,13153,0
587,9/27/20,ccse,NC,5922,13259,0
588,9/28/20,ccse,NC,5922,13391,0
589,9/29/20,ccse,NC,5922,13518,0
590,9/30/20,ccse,NC,5922,13649,0
591,10/1/20,ccse,NC,5922,13806,0
592,10/2/20,ccse,NC,5922,13965,0
593,10/3/20,ccse,NC,5922,14117,0
594,10/4/20,ccse,NC,5922,14266,0
595,10/5/20,ccse,NC,5922,14410,0
596,10/6/20,ccse,NC,5922,14568,0
597,10/7/20,ccse,NC,5922,14730,0
598,10/8/20,ccse,NC,5922,14899,0
599,10/9/20,ccse,NC,5922,15066,0
600,10/10/20,ccse,NC,5922,15231,0
601,10/11/20,ccse,NC,5922,15399,0
602,10/12/20,ccse,NC,5922,15570,0
603,10/13/20,ccse,NC,5922,15752,0
604,10/14/20,ccse,NC,5922,15955,0
605,10/15/20,ccse,NC,5922,16212,0
606,10/16/20,ccse,NC,5922,16501,0
607,10/17/20,ccse,NC,5922,16774,0
608,10/18/20,ccse,NC,5922,17055,0
609,10/19/20,ccse,NC,5922,17350,0
610,10/20/20,ccse,NC,5922,17651,0
611,10/21/20,ccse,NC,5922,17948,0
612,10/22/20,ccse,NC,5922,18250,0
613,10/23/20,ccse,NC,5922,18556,0
614,10/24/20,ccse,NC,5922,18858,0
615,10/25/20,ccse,NC,5922,19157,0
616,10/26/20,ccse,NC,5922,19445,0
617,10/27/20,ccse,NC,5922,19729,0
